x y z alpha beta gamma
-0.131050 0.877469 0.643869 1.593310 0.000212 0.036128
-0.082190 0.880289 0.646058 1.595426 0.004462 -0.021990
-0.075241 0.888290 0.601655 1.542730 -0.001449 -0.030895
-0.093079 0.879335 0.661401 1.612281 0.009360 -0.008450
-0.118811 0.881018 0.613071 1.556587 -0.003710 0.020092
-0.116258 0.884507 0.607001 1.549394 -0.006411 0.016628
-0.132155 0.885702 0.581154 1.519340 -0.010703 0.034994
-0.110380 0.882551 0.628683 1.574744 -0.001170 0.009945
-0.119647 0.878146 0.624385 1.570319 -0.004329 0.021341
-0.111479 0.883597 0.602989 1.545362 -0.006282 0.011125
-0.076253 0.888958 0.612774 1.555796 -0.000796 -0.030571
-0.068517 0.890685 0.600620 1.541683 -0.003055 -0.039694
-0.098634 0.878138 0.654559 1.604209 0.008666 -0.002332
-0.115419 0.870979 0.663242 1.615010 0.009569 0.018824
-0.098032 0.889657 0.572240 1.509324 -0.011010 -0.005612
-0.110155 0.879577 0.627916 1.574139 -0.001377 0.010052
-0.083598 0.883273 0.642569 1.590425 0.005887 -0.021226
-0.090634 0.882505 0.642715 1.589882 0.007950 -0.012535
-0.102404 0.881992 0.638720 1.586120 0.002261 0.000282
-0.092533 0.879845 0.641584 1.589916 0.002796 -0.010567
-0.096044 0.887631 0.612362 1.554890 -0.000193 -0.007907
-0.084517 0.884552 0.633811 1.579183 0.006741 -0.020076
-0.120787 0.875414 0.621891 1.567763 -0.002953 0.022628
-0.104239 0.883333 0.609901 1.553134 -0.002443 0.002252
-0.080980 0.885751 0.637351 1.584503 0.002020 -0.024922
-0.113131 0.878447 0.626322 1.571637 0.001257 0.013068
-0.088926 0.890719 0.623845 1.568151 -0.000210 -0.017419
-0.102844 0.886986 0.608667 1.552205 -0.007239 -0.001435
-0.107806 0.879886 0.628699 1.575193 -0.002554 0.006128
-0.094246 0.886641 0.621344 1.565525 -0.000836 -0.010442
-0.097627 0.879689 0.641693 1.588694 0.005299 -0.004480
-0.098476 0.884606 0.621258 1.565817 -0.000360 -0.005119
-0.100092 0.881685 0.629289 1.575521 0.000601 -0.002746
-0.085242 0.888220 0.628102 1.574125 0.000162 -0.021065
-0.105676 0.879509 0.620869 1.565897 -0.000240 0.004568
-0.100382 0.879244 0.639144 1.585780 0.006523 -0.001229
-0.115651 0.873793 0.639130 1.586680 0.004194 0.017140
-0.109705 0.881018 0.613908 1.557814 -0.001514 0.007909
-0.105767 0.880053 0.612084 1.556183 -0.002973 0.004225
-0.103298 0.882777 0.623163 1.569577 -0.001952 0.000243
-0.099682 0.883860 0.609230 1.553619 -0.004883 -0.004218
-0.095225 0.886142 0.621177 1.567979 -0.003657 -0.009500
-0.101268 0.883316 0.623179 1.570878 -0.005899 -0.002179
-0.111384 0.878547 0.623499 1.569057 0.001059 0.010397
-0.122271 0.872202 0.613027 1.558527 -0.004512 0.024703
-0.090305 0.887412 0.636012 1.583303 0.004064 -0.015517
-0.104714 0.880905 0.622343 1.567254 0.002232 0.002479
-0.090493 0.889468 0.621073 1.567428 -0.001711 -0.015955
-0.103733 0.881061 0.621782 1.567403 0.000731 0.001424
-0.103844 0.881108 0.621748 1.567316 0.000732 0.001559
-0.103908 0.881128 0.621728 1.567255 0.000816 0.001637
-0.103931 0.881133 0.621708 1.567190 0.000916 0.001660
-0.103942 0.881136 0.621681 1.567121 0.001030 0.001671
-0.103949 0.881137 0.621653 1.567050 0.001150 0.001677
-0.103952 0.881137 0.621624 1.566980 0.001271 0.001680
-0.103955 0.881137 0.621595 1.566909 0.001393 0.001681
-0.103956 0.881137 0.621565 1.566838 0.001514 0.001681
-0.103956 0.881136 0.621536 1.566768 0.001636 0.001680
-0.103957 0.881136 0.621507 1.566697 0.001760 0.001679
-0.103957 0.881135 0.621478 1.566626 0.001882 0.001677
-0.103957 0.881134 0.621448 1.566554 0.002005 0.001676
-0.103957 0.881133 0.621419 1.566484 0.002128 0.001674
-0.103957 0.881133 0.621390 1.566413 0.002249 0.001673
-0.103957 0.881132 0.621360 1.566342 0.002373 0.001671
-0.096610 0.883726 0.647899 1.597155 0.005483 -0.007381
-0.096607 0.883727 0.647868 1.597083 0.005604 -0.007383
-0.096604 0.883728 0.647838 1.597011 0.005726 -0.007385
-0.096600 0.883730 0.647808 1.596939 0.005848 -0.007387
-0.096597 0.883731 0.647777 1.596867 0.005970 -0.007389
-0.096593 0.883732 0.647747 1.596795 0.006092 -0.007391
-0.096590 0.883733 0.647717 1.596723 0.006215 -0.007393
-0.096587 0.883734 0.647687 1.596651 0.006337 -0.007395
-0.096583 0.883735 0.647656 1.596579 0.006459 -0.007397
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.096039 0.881064 0.660237 1.611450 0.007841 -0.006748
-0.096034 0.881066 0.660206 1.611378 0.007963 -0.006750
-0.096029 0.881068 0.660177 1.611306 0.008086 -0.006752
-0.096024 0.881070 0.660147 1.611234 0.008210 -0.006755
-0.095797 0.882927 0.639649 1.587084 0.004953 -0.007846
-0.083241 0.890497 0.623894 1.570015 -0.001726 -0.024238
-0.090489 0.884564 0.642999 1.590880 0.005375 -0.014136
-0.084804 0.885676 0.643790 1.592846 0.001466 -0.021293
-0.091412 0.887637 0.624110 1.570380 -0.002518 -0.014780
-0.085863 0.892416 0.607467 1.551948 -0.007606 -0.021952
-0.110015 0.879266 0.623771 1.568686 0.000576 0.009187
-0.133829 0.867278 0.619506 1.565681 -0.003750 0.038882
-0.096119 0.888786 0.610750 1.554409 -0.004659 -0.009492
-0.099312 0.882927 0.621752 1.566788 -0.000730 -0.004074
-0.105110 0.883429 0.627161 1.573624 -0.002169 0.001753
-0.119370 0.877688 0.605535 1.549455 -0.007866 0.019644
-0.119311 0.877677 0.605499 1.549375 -0.007601 0.019589
-0.119251 0.877666 0.605473 1.549299 -0.007397 0.019534
-0.119192 0.877655 0.605454 1.549228 -0.007215 0.019484
-0.119140 0.877644 0.605440 1.549162 -0.007043 0.019440
-0.119149 0.877653 0.605425 1.549092 -0.006877 0.019464
-0.119172 0.877668 0.605406 1.549022 -0.006705 0.019504
-0.119196 0.877682 0.605390 1.548952 -0.006537 0.019546
-0.119218 0.877695 0.605372 1.548880 -0.006370 0.019584
-0.119231 0.877706 0.605354 1.548810 -0.006200 0.019614
-0.119232 0.877713 0.605337 1.548740 -0.006031 0.019630
-0.119227 0.877717 0.605321 1.548670 -0.005863 0.019639
-0.119220 0.877721 0.605304 1.548600 -0.005694 0.019646
-0.119212 0.877725 0.605288 1.548529 -0.005526 0.019651
-0.119204 0.877729 0.605271 1.548459 -0.005358 0.019656
-0.119195 0.877732 0.605255 1.548389 -0.005189 0.019660
-0.119186 0.877736 0.605238 1.548319 -0.005020 0.019665
-0.119177 0.877739 0.605221 1.548248 -0.004850 0.019669
-0.119169 0.877743 0.605204 1.548177 -0.004681 0.019674
-0.119160 0.877747 0.605188 1.548107 -0.004512 0.019678
-0.119150 0.877750 0.605172 1.548037 -0.004343 0.019682
-0.119142 0.877754 0.605155 1.547967 -0.004174 0.019687
-0.119133 0.877757 0.605139 1.547897 -0.004004 0.019691
-0.107900 0.884472 0.608162 1.551415 -0.005261 0.004811
-0.107890 0.884476 0.608143 1.551342 -0.005092 0.004815
-0.107881 0.884480 0.608125 1.551269 -0.004923 0.004820
-0.107871 0.884484 0.608106 1.551197 -0.004755 0.004824
-0.085091 0.894967 0.613352 1.557621 -0.005356 -0.023822
-0.085081 0.894971 0.613328 1.557543 -0.005188 -0.023818
-0.085070 0.894976 0.613306 1.557466 -0.005020 -0.023814
-0.085059 0.894980 0.613282 1.557388 -0.004853 -0.023810
-0.085049 0.894985 0.613260 1.557311 -0.004688 -0.023806
-0.088666 0.886283 0.635108 1.582591 0.000303 -0.017516
-0.088651 0.886289 0.635086 1.582514 0.000470 -0.017513
-0.088637 0.886295 0.635064 1.582438 0.000638 -0.017509
-0.088622 0.886301 0.635043 1.582362 0.000806 -0.017506
-0.088608 0.886307 0.635021 1.582285 0.000972 -0.017502
-0.088593 0.886313 0.634999 1.582209 0.001140 -0.017499
-0.088579 0.886319 0.634978 1.582133 0.001309 -0.017495
-0.088564 0.886325 0.634956 1.582057 0.001476 -0.017492
-0.088550 0.886331 0.634935 1.581981 0.001645 -0.017489
-0.086953 0.883703 0.639160 1.586911 0.002596 -0.018152
-0.104150 0.890151 0.596939 1.537913 -0.007514 -0.000843
-0.085260 0.891041 0.614376 1.556450 0.000920 -0.021736
-0.095758 0.881600 0.634930 1.581949 0.001472 -0.007778
-0.109461 0.883449 0.617193 1.561881 -0.004140 0.006888
-0.092464 0.885103 0.620644 1.564613 0.000028 -0.011993
-0.106368 0.886442 0.600287 1.541649 -0.006242 0.003055
-0.092731 0.884748 0.630208 1.575319 0.002911 -0.011521
-0.084543 0.888084 0.623662 1.567391 0.003499 -0.021438
-0.093586 0.885620 0.621660 1.566422 -0.001619 -0.011230
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.096738 0.888124 0.610132 1.552137 -0.001617 -0.007419
-0.107685 0.884225 0.607961 1.551002 -0.007027 0.005240
-0.109206 0.877673 0.638642 1.585058 0.006265 0.009385
-0.110037 0.881259 0.627635 1.572668 0.000077 0.009143
-0.086221 0.881788 0.634106 1.581252 0.001673 -0.018497
-0.097041 0.884283 0.627317 1.572234 0.001721 -0.006031
-0.095690 0.882805 0.640174 1.587126 0.002977 -0.007699
-0.100438 0.878585 0.640226 1.587091 0.006891 -0.000394
-0.124631 0.883483 0.605092 1.546556 -0.005349 0.025452
-0.116765 0.870090 0.655528 1.606489 0.005212 0.020017
-0.100524 0.879158 0.637401 1.584593 0.002270 -0.000834
-0.077695 0.888367 0.616372 1.560222 -0.001217 -0.029266
-0.092826 0.882006 0.646314 1.594097 0.007322 -0.009787
-0.114021 0.876925 0.628842 1.574886 0.000639 0.015182
-0.069491 0.894518 0.593189 1.532481 -0.003667 -0.039725
-0.081194 0.886148 0.622580 1.567804 -0.001163 -0.024930
-0.110798 0.878510 0.631433 1.577703 0.003791 0.011460
-0.110847 0.878508 0.631508 1.577675 0.003870 0.011483
-0.110865 0.878516 0.631520 1.577621 0.004057 0.011511
-0.110870 0.878526 0.631512 1.577559 0.004272 0.011534
-0.110869 0.878536 0.631496 1.577493 0.004499 0.011555
-0.110865 0.878547 0.631475 1.577425 0.004730 0.011576
-0.110861 0.878558 0.631455 1.577356 0.004962 0.011595
-0.110856 0.878569 0.631433 1.577287 0.005195 0.011615
-0.110850 0.878581 0.631411 1.577217 0.005429 0.011634
-0.107471 0.883980 0.603425 1.545272 -0.005187 0.006180
-0.096540 0.884811 0.620185 1.564764 -0.003101 -0.006922
