x y z alpha beta gamma
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.104225 0.888311 0.623705 1.570024 -0.000802 0.010331
-0.101327 0.888057 0.621526 1.568037 0.000733 0.007615
-0.102378 0.883878 0.627801 1.575242 0.000064 0.006272
-0.092713 0.879924 0.624486 1.571542 0.000666 -0.005717
-0.087998 0.871086 0.620641 1.565623 -0.001130 -0.014460
-0.101451 0.884113 0.622318 1.568764 0.000018 0.005435
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.097606 0.882140 0.628438 1.576036 -0.001012 0.000154
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.096871 0.882167 0.623480 1.571464 0.003370 -0.000808
-0.094325 0.880252 0.632483 1.581593 0.000829 -0.004219
-0.095235 0.877450 0.631730 1.579448 -0.001813 -0.004733
-0.092741 0.880689 0.630058 1.577077 -0.002425 -0.005734
-0.089106 0.876594 0.635635 1.583709 -0.003844 -0.011690
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.092498 0.879570 0.622178 1.567314 -0.001948 -0.006422
-0.091679 0.877831 0.621550 1.567786 0.000520 -0.008687
-0.092716 0.879438 0.632425 1.580374 -0.002724 -0.006889
-0.099416 0.879282 0.620417 1.566217 0.000272 0.000536
-0.092955 0.881178 0.629373 1.577276 0.000147 -0.005977
-0.099178 0.882457 0.633978 1.582069 -0.003578 0.001574
-0.109657 0.888039 0.609738 1.553043 0.000685 0.015824
-0.099806 0.882299 0.626596 1.574488 0.000621 0.001933
-0.105107 0.883258 0.619532 1.565495 0.001033 0.008700
-0.092629 0.882361 0.638669 1.587526 -0.005182 -0.006097
-0.098841 0.883209 0.627222 1.572880 -0.005413 0.001677
-0.098246 0.878933 0.629050 1.576116 -0.002556 -0.000893
-0.099078 0.882806 0.625328 1.573165 0.001306 0.001333
-0.099161 0.883373 0.630447 1.579006 -0.000530 0.001746
-0.098901 0.882735 0.626215 1.573443 -0.000790 0.001401
-0.099126 0.882662 0.626672 1.573594 -0.001849 0.001307
-0.099187 0.883217 0.631762 1.579388 -0.003712 0.001668
-0.098839 0.882538 0.627609 1.573912 -0.003979 0.001240
-0.108031 0.886500 0.635846 1.584286 -0.004229 0.012897
-0.092844 0.881865 0.639497 1.588275 -0.006000 -0.006092
-0.105020 0.882867 0.619720 1.565619 0.000437 0.008403
-0.099141 0.882032 0.626731 1.574506 0.000250 0.001087
-0.099304 0.882622 0.631806 1.580266 -0.001646 0.001579
-0.098890 0.882117 0.627076 1.574260 -0.001594 0.001140
-0.099405 0.882717 0.631657 1.580044 -0.001807 0.001621
-0.099071 0.882549 0.631808 1.580295 -0.001567 0.001345
-0.099102 0.882541 0.631854 1.580340 -0.001585 0.001376
-0.099204 0.882590 0.631809 1.580307 -0.001537 0.001503
-0.099268 0.882614 0.631799 1.580309 -0.001499 0.001588
-0.099292 0.882623 0.631795 1.580310 -0.001480 0.001620
-0.099303 0.882629 0.631786 1.580307 -0.001460 0.001639
-0.099309 0.882635 0.631777 1.580304 -0.001438 0.001653
-0.099312 0.882639 0.631767 1.580301 -0.001415 0.001663
-0.099312 0.882642 0.631757 1.580297 -0.001393 0.001671
-0.099312 0.882645 0.631747 1.580294 -0.001370 0.001679
-0.099311 0.882648 0.631737 1.580290 -0.001348 0.001685
-0.090530 0.878503 0.624286 1.570446 -0.002245 -0.009925
-0.090529 0.878506 0.624276 1.570442 -0.002222 -0.009919
-0.090528 0.878509 0.624266 1.570439 -0.002200 -0.009913
-0.090526 0.878511 0.624256 1.570435 -0.002178 -0.009907
-0.090525 0.878514 0.624246 1.570431 -0.002155 -0.009901
-0.090524 0.878517 0.624236 1.570427 -0.002133 -0.009896
-0.090523 0.878520 0.624225 1.570424 -0.002110 -0.009890
-0.090521 0.878523 0.624215 1.570420 -0.002088 -0.009884
-0.090520 0.878526 0.624205 1.570416 -0.002065 -0.009878
-0.090519 0.878529 0.624195 1.570412 -0.002042 -0.009872
-0.090518 0.878531 0.624185 1.570409 -0.002020 -0.009866
-0.090516 0.878534 0.624175 1.570405 -0.001997 -0.009860
-0.090514 0.878537 0.624164 1.570401 -0.001974 -0.009855
-0.090514 0.878540 0.624154 1.570398 -0.001951 -0.009849
-0.090512 0.878543 0.624144 1.570394 -0.001929 -0.009843
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.090509 0.878548 0.624124 1.570386 -0.001884 -0.009831
-0.090508 0.878551 0.624113 1.570382 -0.001861 -0.009825
-0.090506 0.878554 0.624103 1.570378 -0.001838 -0.009820
-0.090505 0.878557 0.624092 1.570375 -0.001815 -0.009814
-0.095050 0.880721 0.632288 1.581323 0.000445 -0.004337
-0.101239 0.883800 0.617450 1.561371 -0.003426 0.004686
-0.092970 0.878678 0.626050 1.572642 -0.002066 -0.006976
-0.090426 0.876356 0.633934 1.582629 -0.000919 -0.011357
-0.088361 0.873983 0.618024 1.562498 -0.000661 -0.014196
-0.110401 0.888730 0.622372 1.569463 0.003075 0.016379
-0.097848 0.882169 0.623686 1.569897 -0.001081 -0.000303
-0.107104 0.885705 0.626646 1.574737 0.001844 0.011644
-0.097989 0.882103 0.623181 1.570035 0.000970 -0.000418
-0.090299 0.876827 0.633127 1.581013 -0.003019 -0.011465
-0.096941 0.877645 0.621777 1.566418 -0.003023 -0.002964
-0.090448 0.876957 0.632917 1.580814 -0.002910 -0.011272
-0.090388 0.876943 0.632897 1.580801 -0.002879 -0.011328
-0.090331 0.876931 0.632877 1.580791 -0.002842 -0.011380
-0.090277 0.876918 0.632860 1.580785 -0.002805 -0.011427
-0.090235 0.876908 0.632849 1.580784 -0.002769 -0.011462
-0.090248 0.876917 0.632832 1.580777 -0.002738 -0.011438
-0.090273 0.876933 0.632813 1.580769 -0.002699 -0.011396
-0.090306 0.876948 0.632799 1.580765 -0.002663 -0.011348
-0.090340 0.876965 0.632784 1.580761 -0.002627 -0.011298
-0.090360 0.876977 0.632768 1.580755 -0.002589 -0.011264
-0.090366 0.876984 0.632753 1.580750 -0.002553 -0.011245
-0.090367 0.876989 0.632738 1.580745 -0.002518 -0.011232
-0.090365 0.876994 0.632723 1.580740 -0.002483 -0.011223
-0.090362 0.876998 0.632707 1.580735 -0.002447 -0.011215
-0.090358 0.877001 0.632692 1.580730 -0.002412 -0.011207
-0.090354 0.877005 0.632677 1.580724 -0.002377 -0.011199
-0.090350 0.877009 0.632661 1.580719 -0.002341 -0.011192
-0.090346 0.877013 0.632646 1.580714 -0.002306 -0.011184
-0.090343 0.877017 0.632630 1.580708 -0.002270 -0.011177
-0.090338 0.877020 0.632615 1.580703 -0.002235 -0.011169
-0.090335 0.877024 0.632600 1.580698 -0.002199 -0.011161
-0.090331 0.877028 0.632584 1.580692 -0.002163 -0.011154
-0.090327 0.877032 0.632569 1.580687 -0.002128 -0.011147
-0.090323 0.877036 0.632553 1.580682 -0.002092 -0.011139
-0.090319 0.877039 0.632537 1.580676 -0.002056 -0.011132
-0.090315 0.877043 0.632522 1.580671 -0.002021 -0.011124
-0.090311 0.877047 0.632506 1.580666 -0.001985 -0.011116
-0.090307 0.877051 0.632491 1.580660 -0.001949 -0.011109
-0.090303 0.877055 0.632475 1.580655 -0.001913 -0.011102
-0.090299 0.877059 0.632459 1.580649 -0.001877 -0.011094
-0.090295 0.877062 0.632444 1.580644 -0.001842 -0.011087
-0.090291 0.877066 0.632428 1.580639 -0.001806 -0.011079
-0.090287 0.877070 0.632413 1.580633 -0.001770 -0.011072
-0.090283 0.877074 0.632397 1.580628 -0.001734 -0.011064
-0.090279 0.877077 0.632381 1.580622 -0.001698 -0.011057
-0.090275 0.877081 0.632366 1.580617 -0.001662 -0.011050
-0.090271 0.877085 0.632350 1.580611 -0.001626 -0.011042
-0.090266 0.877089 0.632334 1.580606 -0.001589 -0.011035
-0.090262 0.877093 0.632318 1.580601 -0.001553 -0.011027
-0.090258 0.877097 0.632303 1.580595 -0.001517 -0.011020
-0.090254 0.877100 0.632287 1.580590 -0.001482 -0.011012
-0.097570 0.881094 0.616135 1.560544 0.000116 -0.000721
-0.113321 0.887630 0.623782 1.570705 0.000867 0.019438
-0.105697 0.884165 0.621989 1.567557 -0.001062 0.009836
-0.088036 0.876602 0.622440 1.568039 -0.002255 -0.013305
-0.097654 0.880320 0.630817 1.578835 -0.001929 -0.001030
-0.101513 0.882508 0.622647 1.569291 0.001086 0.004153
-0.111402 0.890159 0.629677 1.577166 -0.002187 0.018309
-0.101211 0.882806 0.631118 1.579539 0.000652 0.003823
-0.093845 0.878881 0.629450 1.576547 -0.001848 -0.005771
-0.094853 0.878200 0.630683 1.577860 -0.002765 -0.005009
0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
-0.093806 0.878063 0.630430 1.578711 -0.000006 -0.006445
-0.094771 0.882099 0.633983 1.581607 -0.004951 -0.003385
-0.098101 0.883456 0.626121 1.572759 -0.002148 0.000769
-0.089537 0.875365 0.628480 1.576369 0.000203 -0.012386
-0.104984 0.885478 0.618501 1.563799 -0.000096 0.009834
-0.097483 0.879894 0.614603 1.558397 -0.001758 -0.000743
-0.102374 0.882537 0.627978 1.575079 -0.001004 0.005508
-0.097562 0.879887 0.618076 1.563244 0.000204 -0.000774
-0.098879 0.881635 0.615733 1.561797 0.004260 0.001137
-0.095552 0.881879 0.629354 1.575388 -0.005039 -0.002190
-0.097901 0.879331 0.628266 1.576656 0.001795 -0.001020
-0.095223 0.880273 0.630031 1.576955 -0.002906 -0.002873
-0.101020 0.882257 0.621193 1.566985 0.000131 0.004048
-0.090562 0.876696 0.627760 1.574110 -0.001695 -0.009601
-0.099016 0.883838 0.629518 1.577688 -0.000104 0.002146
-0.094448 0.879853 0.619626 1.563892 -0.002901 -0.003835
-0.094394 0.879737 0.619916 1.564101 -0.003240 -0.003993
-0.104303 0.885728 0.615156 1.560163 0.001824 0.009285
-0.104330 0.885735 0.615159 1.560169 0.001831 0.009318
-0.104346 0.885745 0.615143 1.560166 0.001874 0.009349
-0.094501 0.879762 0.619941 1.564128 -0.003245 -0.003874
-0.094508 0.879773 0.619913 1.564119 -0.003181 -0.003846
-0.094514 0.879784 0.619884 1.564107 -0.003116 -0.003819
-0.094519 0.879796 0.619853 1.564096 -0.003050 -0.003792
-0.094524 0.879807 0.619823 1.564085 -0.002983 -0.003765
-0.094528 0.879818 0.619792 1.564073 -0.002916 -0.003739
-0.094525 0.879827 0.619761 1.564061 -0.002849 -0.003721
