x y z alpha beta gamma
0.072594 0.856758 0.803158 1.743304 -0.015634 -0.214035
0.072644 0.856783 0.803106 1.743191 -0.015490 -0.214039
0.072693 0.856808 0.803054 1.743079 -0.015346 -0.214044
0.072743 0.856834 0.803002 1.742967 -0.015202 -0.214048
0.072793 0.856859 0.802950 1.742855 -0.015058 -0.214052
0.072843 0.856884 0.802897 1.742742 -0.014913 -0.214056
0.072892 0.856909 0.802845 1.742630 -0.014769 -0.214061
0.072942 0.856934 0.802793 1.742517 -0.014625 -0.214065
0.072991 0.856959 0.802740 1.742405 -0.014480 -0.214069
0.073041 0.856984 0.802688 1.742292 -0.014336 -0.214073
0.080880 0.862334 0.799153 1.736250 -0.013956 -0.223360
0.080929 0.862359 0.799098 1.736135 -0.013812 -0.223365
0.080979 0.862384 0.799042 1.736020 -0.013669 -0.223369
0.081028 0.862409 0.798988 1.735905 -0.013526 -0.223374
0.081078 0.862434 0.798932 1.735789 -0.013381 -0.223379
0.081128 0.862459 0.798876 1.735674 -0.013238 -0.223383
0.076995 0.854395 0.809959 1.750916 -0.011601 -0.218780
0.077046 0.854421 0.809904 1.750801 -0.011457 -0.218784
0.077097 0.854447 0.809850 1.750685 -0.011311 -0.218789
0.077149 0.854473 0.809795 1.750570 -0.011167 -0.218793
0.084874 0.856239 0.804615 1.745143 -0.014559 -0.229002
0.084926 0.856264 0.804560 1.745026 -0.014415 -0.229008
0.084979 0.856288 0.804504 1.744909 -0.014271 -0.229015
0.085032 0.856312 0.804448 1.744792 -0.014127 -0.229023
0.085087 0.856336 0.804391 1.744675 -0.013982 -0.229032
0.085143 0.856359 0.804335 1.744557 -0.013838 -0.229042
0.085199 0.856382 0.804279 1.744440 -0.013694 -0.229052
0.085254 0.856405 0.804223 1.744323 -0.013549 -0.229062
0.085311 0.856428 0.804168 1.744206 -0.013405 -0.229073
